Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
1602	108.3843	-393.8561	502.2404	0.3180847	0.09085326	0.400646	0.599354	0.448191
1608	113.27	-389.158	502.4279	0.1204663	0.08105093	0.00932027	0.99068	0.3462415
1614	123.1263	-378.73	501.8563	0.1663748	0.2306889	0.421481	0.578519	0.3462415
1620	122.6393	-378.5647	501.204	0.2263466	0.440812	0.533845	0.466155	0.2516683
1626	122.1256	-379.8532	501.9787	0.3625556	0.07823405	0.139748	0.860252	0.2127147
1632	115.3594	-386.4843	501.8436	0.1150701	0.2393526	0.733656	0.266344	0.3080306
1638	114.9694	-386.4878	501.4572	0.2416267	0.2053624	0.331025	0.668975	0.1608594
1644	112.6772	-388.7968	501.474	0.2167235	0.3751659	0.106522	0.893478	0.3526441
1650	113.7425	-387.5391	501.2817	0.3297486	0.3894429	0.389255	0.610745	0.3041891
1656	110.0754	-391.4794	501.5548	0.1031104	0.4145261	0.546605	0.453395	0.4304707
1662	121.6655	-379.7956	501.4611	0.1435019	0.4066432	0.404116	0.595884	0.3267865
1668	114.9986	-387.093	502.0916	0.3211792	0.1079219	0.253482	0.746518	0.3267865
1674	122.3052	-380.2136	502.5187	0.06304701	0.08146513	0.154453	0.845547	0.3969791
1680	125.6795	-376.4007	502.0803	0.06256983	0.1075016	0.762415	0.237585	0.1890979
1686	125.2632	-376.7206	501.9838	0.03533029	0.1751936	0.312593	0.687407	0.2335083
1692	126.0313	-375.025	501.0563	0.3372631	0.4398063	0.178834	0.821166	0.2335083
1698	126.1336	-374.5079	500.6416	0.8096042	0.3374029	0.408512	0.591488	0.1825583
1704	122.8741	-379.3814	502.2555	0.2893119	0.095148	0.291948	0.708052	0.5194532
1710	119.9636	-381.2155	501.1792	0.3237286	0.4346244	0.111309	0.888691	0.2874349
1716	123.3526	-378.1174	501.47	0.6222474	0.1300971	0.201759	0.798241	0.2013916
1722	127.8658	-373.0199	500.8857	0.499578	0.509491	0.714697	0.285303	0.2953878
1728	122.7572	-378.7747	501.5319	0.4338713	0.2223199	0.105134	0.894866	0.2798017
1734	115.2034	-386.5876	501.791	0.4412188	0.08508601	0.314571	0.685429	0.1869201
1740	107.6361	-394.3021	501.9382	0.3063496	0.08238335	0.522122	0.477878	0.1869201
1746	117.6981	-384.528	502.2261	0.1751961	0.09896265	0.487962	0.512038	0.2878671
1752	120.0504	-381.0887	501.139	0.2065181	0.5274682	0.401696	0.598304	0.2878671
1758	121.588	-379.1763	500.7643	0.5431277	0.4211715	0.073418	0.926582	0.1896469
1764	119.48	-382.2161	501.696	0.09314301	0.2111016	0.45298	0.54702	0.1896469
1770	121.5236	-379.1396	500.6632	0.4098768	0.618542	0.576282	0.423718	0.2190846
1776	128.9772	-370.879	499.8562	0.5780178	0.7091381	0.288561	0.711439	0.103823
1782	117.9708	-381.2771	499.2478	1.310331	0.4416164	0.294873	0.705127	0.0738285
1788	117.2668	-382.5611	499.828	0.935116	0.1459193	0.260228	0.739772	0.04098105
1794	116.1539	-382.7018	498.8556	1.526971	0.2756004	0.846013	0.153987	0.04098105
